X,Y,group,Species 1,Species 2,Author
0.828799809,938.391923,1,NaF,RbF,MSTDB-TC V3.1
0.853799309,938.391923,1,NaF,RbF,MSTDB-TC V3.1
0.878798809,938.391923,1,NaF,RbF,MSTDB-TC V3.1
0.903798309,938.391923,1,NaF,RbF,MSTDB-TC V3.1
0.928797809,938.391923,1,NaF,RbF,MSTDB-TC V3.1
0.953797309,938.391923,1,NaF,RbF,MSTDB-TC V3.1
0.978796809,938.391923,1,NaF,RbF,MSTDB-TC V3.1
0.999934122,938.391923,1,NaF,RbF,MSTDB-TC V3.1
0.999934162,936.741923,1,NaF,RbF,MSTDB-TC V3.1
0.999957766,895.491942,1,NaF,RbF,MSTDB-TC V3.1
0.999974041,854.24195,1,NaF,RbF,MSTDB-TC V3.1
0.999984811,812.991954,1,NaF,RbF,MSTDB-TC V3.1
0.99999,783.484779,1,NaF,RbF,MSTDB-TC V3.1
1.00E-05,1262.36096,2,NaF,RbF,MSTDB-TC V3.1
1.24E-05,1260.71097,2,NaF,RbF,MSTDB-TC V3.1
5.74E-05,1219.46103,2,NaF,RbF,MSTDB-TC V3.1
8.73E-05,1178.21106,2,NaF,RbF,MSTDB-TC V3.1
9.76E-05,1136.96107,2,NaF,RbF,MSTDB-TC V3.1
0.00010322,1095.71107,2,NaF,RbF,MSTDB-TC V3.1
9.87E-05,1054.46107,2,NaF,RbF,MSTDB-TC V3.1
8.95E-05,1013.21107,2,NaF,RbF,MSTDB-TC V3.1
7.76E-05,971.961076,2,NaF,RbF,MSTDB-TC V3.1
6.70E-05,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.025066463,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.050065963,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.075065463,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.100064963,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.125064463,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.150063963,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.175063463,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.200062963,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.225062463,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.250061963,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.275061463,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.300060963,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.325060463,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.350059963,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.375059463,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.400058963,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.425058463,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.450057963,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.475057463,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.500056963,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.525056463,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.550055963,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.575055463,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.600054963,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.625054463,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.650053963,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.675053463,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.700052963,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.725052463,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.750051963,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.775051463,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.800050963,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.825050463,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.850049963,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.875049463,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.900048963,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.925048463,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.950047963,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.975047463,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.999933059,938.391922,2,NaF,RbF,MSTDB-TC V3.1
0.999933183,940.041922,2,NaF,RbF,MSTDB-TC V3.1
0.999941878,981.29192,2,NaF,RbF,MSTDB-TC V3.1
0.999961985,1022.54191,2,NaF,RbF,MSTDB-TC V3.1
0.99999,1057.88441,2,NaF,RbF,MSTDB-TC V3.1
1.00E-05,1268.99599,3,NaF,RbF,MSTDB-TC V3.1
0.000981668,1268.60614,3,NaF,RbF,MSTDB-TC V3.1
0.025278839,1258.89721,3,NaF,RbF,MSTDB-TC V3.1
0.049584143,1249.24385,3,NaF,RbF,MSTDB-TC V3.1
0.073894175,1239.62296,3,NaF,RbF,MSTDB-TC V3.1
0.098205631,1230.01187,3,NaF,RbF,MSTDB-TC V3.1
0.122515245,1220.38811,3,NaF,RbF,MSTDB-TC V3.1
0.14681977,1210.72942,3,NaF,RbF,MSTDB-TC V3.1
0.171115946,1201.01371,3,NaF,RbF,MSTDB-TC V3.1
0.195400468,1191.21898,3,NaF,RbF,MSTDB-TC V3.1
0.219669956,1181.32333,3,NaF,RbF,MSTDB-TC V3.1
0.243920926,1171.30484,3,NaF,RbF,MSTDB-TC V3.1
0.268149758,1161.14156,3,NaF,RbF,MSTDB-TC V3.1
0.292352659,1150.81143,3,NaF,RbF,MSTDB-TC V3.1
0.31652563,1140.29223,3,NaF,RbF,MSTDB-TC V3.1
0.340664424,1129.56148,3,NaF,RbF,MSTDB-TC V3.1
0.364764507,1118.5964,3,NaF,RbF,MSTDB-TC V3.1
0.388821009,1107.37378,3,NaF,RbF,MSTDB-TC V3.1
0.412828668,1095.86992,3,NaF,RbF,MSTDB-TC V3.1
0.436781771,1084.06049,3,NaF,RbF,MSTDB-TC V3.1
0.460674083,1071.92042,3,NaF,RbF,MSTDB-TC V3.1
0.484498767,1059.42373,3,NaF,RbF,MSTDB-TC V3.1
0.50824828,1046.54336,3,NaF,RbF,MSTDB-TC V3.1
0.531914263,1033.25099,3,NaF,RbF,MSTDB-TC V3.1
0.5554874,1019.51679,3,NaF,RbF,MSTDB-TC V3.1
0.578957245,1005.30911,3,NaF,RbF,MSTDB-TC V3.1
0.602312015,990.594211,3,NaF,RbF,MSTDB-TC V3.1
0.625538331,975.3358,3,NaF,RbF,MSTDB-TC V3.1
0.648620897,959.49461,3,NaF,RbF,MSTDB-TC V3.1
0.671542091,943.027822,3,NaF,RbF,MSTDB-TC V3.1
0.677244776,938.808019,3,NaF,RbF,MSTDB-TC V3.1
0.677999679,938.476168,3,NaF,RbF,MSTDB-TC V3.1
0.702200335,948.820603,3,NaF,RbF,MSTDB-TC V3.1
0.726413155,959.087254,3,NaF,RbF,MSTDB-TC V3.1
0.750638312,969.274357,3,NaF,RbF,MSTDB-TC V3.1
0.774876151,979.378991,3,NaF,RbF,MSTDB-TC V3.1
0.799127168,989.397174,3,NaF,RbF,MSTDB-TC V3.1
0.823391988,999.323946,3,NaF,RbF,MSTDB-TC V3.1
0.847671349,1009.15344,3,NaF,RbF,MSTDB-TC V3.1
0.871966087,1018.87894,3,NaF,RbF,MSTDB-TC V3.1
0.89627712,1028.49294,3,NaF,RbF,MSTDB-TC V3.1
0.920605431,1037.98719,3,NaF,RbF,MSTDB-TC V3.1
0.944952058,1047.35275,3,NaF,RbF,MSTDB-TC V3.1
0.969318073,1056.58001,3,NaF,RbF,MSTDB-TC V3.1
0.993704574,1065.65872,3,NaF,RbF,MSTDB-TC V3.1
0.99999,1067.97203,3,NaF,RbF,MSTDB-TC V3.1
0.99999,350,4,NaF,RbF,MSTDB-TC V3.1
0.999740009,391.247938,4,NaF,RbF,MSTDB-TC V3.1
0.99999,397.991205,4,NaF,RbF,MSTDB-TC V3.1
0.99999,350,5,NaF,RbF,MSTDB-TC V3.1
1.00E-05,648.716518,1,NaF,SmF3,MSTDB-TC V3.1
0.99999,648.716518,1,NaF,SmF3,MSTDB-TC V3.1
1.00E-05,648.716518,2,NaF,SmF3,MSTDB-TC V3.1
0.5,648.716518,2,NaF,SmF3,MSTDB-TC V3.1
0.5,743,2,NaF,SmF3,MSTDB-TC V3.1
0.99999,743,2,NaF,SmF3,MSTDB-TC V3.1
1.00E-05,998.887845,3,NaF,SmF3,MSTDB-TC V3.1
0.5,998.887845,3,NaF,SmF3,MSTDB-TC V3.1
0.5,1128.89405,3,NaF,SmF3,MSTDB-TC V3.1
0.5250095,1128.89405,3,NaF,SmF3,MSTDB-TC V3.1
0.550009,1128.89405,3,NaF,SmF3,MSTDB-TC V3.1
0.5750085,1128.89405,3,NaF,SmF3,MSTDB-TC V3.1
0.600008,1128.89405,3,NaF,SmF3,MSTDB-TC V3.1
0.6250075,1128.89405,3,NaF,SmF3,MSTDB-TC V3.1
0.630366845,1128.89405,3,NaF,SmF3,MSTDB-TC V3.1
0.630405489,1129.99323,3,NaF,SmF3,MSTDB-TC V3.1
0.631330026,1157.47442,3,NaF,SmF3,MSTDB-TC V3.1
0.632184252,1184.95836,3,NaF,SmF3,MSTDB-TC V3.1
0.632981654,1212.44437,3,NaF,SmF3,MSTDB-TC V3.1
0.633735803,1239.93185,3,NaF,SmF3,MSTDB-TC V3.1
0.634462329,1267.42024,3,NaF,SmF3,MSTDB-TC V3.1
0.635183498,1294.90879,3,NaF,SmF3,MSTDB-TC V3.1
0.635943643,1322.39608,3,NaF,SmF3,MSTDB-TC V3.1
0.636924759,1349.87489,3,NaF,SmF3,MSTDB-TC V3.1
0.636936075,1350.09739,3,NaF,SmF3,MSTDB-TC V3.1
0.99999,1350.09739,3,NaF,SmF3,MSTDB-TC V3.1
1.00E-05,998.887845,4,NaF,SmF3,MSTDB-TC V3.1
0.0250095,998.887845,4,NaF,SmF3,MSTDB-TC V3.1
0.050009,998.887845,4,NaF,SmF3,MSTDB-TC V3.1
0.0750085,998.887845,4,NaF,SmF3,MSTDB-TC V3.1
0.100008,998.887845,4,NaF,SmF3,MSTDB-TC V3.1
0.1250075,998.887845,4,NaF,SmF3,MSTDB-TC V3.1
0.150007,998.887845,4,NaF,SmF3,MSTDB-TC V3.1
0.1750065,998.887845,4,NaF,SmF3,MSTDB-TC V3.1
0.200006,998.887845,4,NaF,SmF3,MSTDB-TC V3.1
0.2250055,998.887845,4,NaF,SmF3,MSTDB-TC V3.1
0.246541508,998.887845,4,NaF,SmF3,MSTDB-TC V3.1
0.246935381,999.898923,4,NaF,SmF3,MSTDB-TC V3.1
0.257318742,1024.91471,4,NaF,SmF3,MSTDB-TC V3.1
0.268844854,1049.31745,4,NaF,SmF3,MSTDB-TC V3.1
0.281701569,1072.90208,4,NaF,SmF3,MSTDB-TC V3.1
0.296097192,1095.38512,4,NaF,SmF3,MSTDB-TC V3.1
0.312232775,1116.39,4,NaF,SmF3,MSTDB-TC V3.1
0.323587899,1128.89405,4,NaF,SmF3,MSTDB-TC V3.1
0.348587399,1128.89405,4,NaF,SmF3,MSTDB-TC V3.1
0.373586899,1128.89405,4,NaF,SmF3,MSTDB-TC V3.1
0.398586399,1128.89405,4,NaF,SmF3,MSTDB-TC V3.1
0.423585899,1128.89405,4,NaF,SmF3,MSTDB-TC V3.1
0.448585399,1128.89405,4,NaF,SmF3,MSTDB-TC V3.1
0.473584899,1128.89405,4,NaF,SmF3,MSTDB-TC V3.1
0.498584399,1128.89405,4,NaF,SmF3,MSTDB-TC V3.1
0.523583899,1128.89405,4,NaF,SmF3,MSTDB-TC V3.1
0.548583399,1128.89405,4,NaF,SmF3,MSTDB-TC V3.1
0.573582899,1128.89405,4,NaF,SmF3,MSTDB-TC V3.1
0.598582399,1128.89405,4,NaF,SmF3,MSTDB-TC V3.1
0.623581899,1128.89405,4,NaF,SmF3,MSTDB-TC V3.1
0.630366845,1128.89405,4,NaF,SmF3,MSTDB-TC V3.1
0.630380901,1127.79416,4,NaF,SmF3,MSTDB-TC V3.1
0.630732976,1100.29689,4,NaF,SmF3,MSTDB-TC V3.1
0.631086325,1072.79964,4,NaF,SmF3,MSTDB-TC V3.1
0.631359777,1051.58699,4,NaF,SmF3,MSTDB-TC V3.1
0.99999,1051.58699,4,NaF,SmF3,MSTDB-TC V3.1
1.00E-05,1268.99597,5,NaF,SmF3,MSTDB-TC V3.1
0.000949084,1268.61797,5,NaF,SmF3,MSTDB-TC V3.1
0.024219002,1258.56699,5,NaF,SmF3,MSTDB-TC V3.1
0.046954077,1247.1304,5,NaF,SmF3,MSTDB-TC V3.1
0.068934028,1234.02873,5,NaF,SmF3,MSTDB-TC V3.1
0.08993635,1219.11228,5,NaF,SmF3,MSTDB-TC V3.1
0.109784419,1202.39234,5,NaF,SmF3,MSTDB-TC V3.1
0.128388296,1184.0226,5,NaF,SmF3,MSTDB-TC V3.1
0.145756093,1164.24255,5,NaF,SmF3,MSTDB-TC V3.1
0.161975593,1143.31601,5,NaF,SmF3,MSTDB-TC V3.1
0.177183017,1121.48926,5,NaF,SmF3,MSTDB-TC V3.1
0.191534908,1098.97242,5,NaF,SmF3,MSTDB-TC V3.1
0.20518959,1075.93688,5,NaF,SmF3,MSTDB-TC V3.1
0.218297563,1052.5202,5,NaF,SmF3,MSTDB-TC V3.1
0.230997915,1028.83327,5,NaF,SmF3,MSTDB-TC V3.1
0.243418063,1004.96723,5,NaF,SmF3,MSTDB-TC V3.1
0.246541508,998.887845,5,NaF,SmF3,MSTDB-TC V3.1
0.5,998.887845,5,NaF,SmF3,MSTDB-TC V3.1
0.5,648.716518,5,NaF,SmF3,MSTDB-TC V3.1
0.99999,648.716518,5,NaF,SmF3,MSTDB-TC V3.1
0.99999,743,6,NaF,SmF3,MSTDB-TC V3.1
0.5,743,6,NaF,SmF3,MSTDB-TC V3.1
0.5,1051.58699,6,NaF,SmF3,MSTDB-TC V3.1
0.5250095,1051.58699,6,NaF,SmF3,MSTDB-TC V3.1
0.550009,1051.58699,6,NaF,SmF3,MSTDB-TC V3.1
0.5750085,1051.58699,6,NaF,SmF3,MSTDB-TC V3.1
0.600008,1051.58699,6,NaF,SmF3,MSTDB-TC V3.1
0.6250075,1051.58699,6,NaF,SmF3,MSTDB-TC V3.1
0.631359777,1051.58699,6,NaF,SmF3,MSTDB-TC V3.1
0.631399455,1052.68613,6,NaF,SmF3,MSTDB-TC V3.1
0.632316508,1080.16762,6,NaF,SmF3,MSTDB-TC V3.1
0.633107061,1107.65386,6,NaF,SmF3,MSTDB-TC V3.1
0.63379258,1135.14352,6,NaF,SmF3,MSTDB-TC V3.1
0.634390027,1162.63567,6,NaF,SmF3,MSTDB-TC V3.1
0.634912962,1190.12965,6,NaF,SmF3,MSTDB-TC V3.1
0.635372341,1217.62501,6,NaF,SmF3,MSTDB-TC V3.1
0.635777094,1245.1214,6,NaF,SmF3,MSTDB-TC V3.1
0.636134561,1272.61859,6,NaF,SmF3,MSTDB-TC V3.1
0.636450818,1300.11639,6,NaF,SmF3,MSTDB-TC V3.1
0.636730931,1327.61466,6,NaF,SmF3,MSTDB-TC V3.1
0.636936075,1350.09739,6,NaF,SmF3,MSTDB-TC V3.1
0.611936575,1350.09739,6,NaF,SmF3,MSTDB-TC V3.1
0.586937075,1350.09739,6,NaF,SmF3,MSTDB-TC V3.1
0.566651338,1350.09739,6,NaF,SmF3,MSTDB-TC V3.1
0.567494405,1350.68895,6,NaF,SmF3,MSTDB-TC V3.1
0.58873201,1365.1967,6,NaF,SmF3,MSTDB-TC V3.1
0.610245121,1379.20465,6,NaF,SmF3,MSTDB-TC V3.1
0.631992294,1392.76822,6,NaF,SmF3,MSTDB-TC V3.1
0.653940412,1405.93429,6,NaF,SmF3,MSTDB-TC V3.1
0.67606336,1418.74141,6,NaF,SmF3,MSTDB-TC V3.1
0.698340708,1431.22047,6,NaF,SmF3,MSTDB-TC V3.1
0.720756514,1443.39581,6,NaF,SmF3,MSTDB-TC V3.1
0.743298293,1455.28639,6,NaF,SmF3,MSTDB-TC V3.1
0.765956154,1466.90693,6,NaF,SmF3,MSTDB-TC V3.1
0.788722123,1478.26892,6,NaF,SmF3,MSTDB-TC V3.1
0.811589602,1489.38151,6,NaF,SmF3,MSTDB-TC V3.1
0.834552969,1500.2522,6,NaF,SmF3,MSTDB-TC V3.1
0.85760728,1510.88741,6,NaF,SmF3,MSTDB-TC V3.1
0.880748052,1521.29293,6,NaF,SmF3,MSTDB-TC V3.1
0.903971121,1531.47416,6,NaF,SmF3,MSTDB-TC V3.1
0.92727254,1541.43643,6,NaF,SmF3,MSTDB-TC V3.1
0.950648517,1551.18506,6,NaF,SmF3,MSTDB-TC V3.1
0.974095379,1560.72547,6,NaF,SmF3,MSTDB-TC V3.1
0.997609553,1570.06326,6,NaF,SmF3,MSTDB-TC V3.1
0.99999,1570.99609,6,NaF,SmF3,MSTDB-TC V3.1
0.99999,1051.58699,7,NaF,SmF3,MSTDB-TC V3.1
0.5,1051.58699,7,NaF,SmF3,MSTDB-TC V3.1
0.5,1128.89405,7,NaF,SmF3,MSTDB-TC V3.1
0.4749905,1128.89405,7,NaF,SmF3,MSTDB-TC V3.1
0.449991,1128.89405,7,NaF,SmF3,MSTDB-TC V3.1
0.4249915,1128.89405,7,NaF,SmF3,MSTDB-TC V3.1
0.399992,1128.89405,7,NaF,SmF3,MSTDB-TC V3.1
0.3749925,1128.89405,7,NaF,SmF3,MSTDB-TC V3.1
0.349993,1128.89405,7,NaF,SmF3,MSTDB-TC V3.1
0.3249935,1128.89405,7,NaF,SmF3,MSTDB-TC V3.1
0.323587899,1128.89405,7,NaF,SmF3,MSTDB-TC V3.1
0.323989711,1129.90135,7,NaF,SmF3,MSTDB-TC V3.1
0.334606442,1154.79832,7,NaF,SmF3,MSTDB-TC V3.1
0.346400509,1179.04564,7,NaF,SmF3,MSTDB-TC V3.1
0.359491022,1202.47413,7,NaF,SmF3,MSTDB-TC V3.1
0.373987974,1224.87824,7,NaF,SmF3,MSTDB-TC V3.1
0.389973539,1246.02147,7,NaF,SmF3,MSTDB-TC V3.1
0.407479563,1265.65353,7,NaF,SmF3,MSTDB-TC V3.1
0.426468451,1283.54021,7,NaF,SmF3,MSTDB-TC V3.1
0.446827602,1299.49925,7,NaF,SmF3,MSTDB-TC V3.1
0.468383437,1313.4275,7,NaF,SmF3,MSTDB-TC V3.1
0.490930461,1325.30604,7,NaF,SmF3,MSTDB-TC V3.1
0.51426233,1335.18169,7,NaF,SmF3,MSTDB-TC V3.1
0.538193289,1343.13571,7,NaF,SmF3,MSTDB-TC V3.1
0.562566354,1349.25333,7,NaF,SmF3,MSTDB-TC V3.1
0.566651338,1350.09739,7,NaF,SmF3,MSTDB-TC V3.1
0.99999,1350.09739,7,NaF,SmF3,MSTDB-TC V3.1
1.00E-05,1139.99524,1,NaF,SrF2,MSTDB-TC V3.1
0.99999,1139.99524,1,NaF,SrF2,MSTDB-TC V3.1
1.00E-05,1139.99524,2,NaF,SrF2,MSTDB-TC V3.1
0.0250095,1139.99524,2,NaF,SrF2,MSTDB-TC V3.1
0.050009,1139.99524,2,NaF,SrF2,MSTDB-TC V3.1
0.0750085,1139.99524,2,NaF,SrF2,MSTDB-TC V3.1
0.100008,1139.99524,2,NaF,SrF2,MSTDB-TC V3.1
0.1250075,1139.99524,2,NaF,SrF2,MSTDB-TC V3.1
0.150007,1139.99524,2,NaF,SrF2,MSTDB-TC V3.1
0.1750065,1139.99524,2,NaF,SrF2,MSTDB-TC V3.1
0.200006,1139.99524,2,NaF,SrF2,MSTDB-TC V3.1
0.2250055,1139.99524,2,NaF,SrF2,MSTDB-TC V3.1
0.250005,1139.99524,2,NaF,SrF2,MSTDB-TC V3.1
0.261620917,1139.99524,2,NaF,SrF2,MSTDB-TC V3.1
0.2623492,1141.02314,2,NaF,SrF2,MSTDB-TC V3.1
0.280723717,1166.45084,2,NaF,SrF2,MSTDB-TC V3.1
0.299418706,1191.34738,2,NaF,SrF2,MSTDB-TC V3.1
0.318437025,1215.68666,2,NaF,SrF2,MSTDB-TC V3.1
0.33778398,1239.43599,2,NaF,SrF2,MSTDB-TC V3.1
0.357454932,1262.57872,2,NaF,SrF2,MSTDB-TC V3.1
0.377443451,1285.10086,2,NaF,SrF2,MSTDB-TC V3.1
0.397740568,1306.99318,2,NaF,SrF2,MSTDB-TC V3.1
0.418333841,1328.25407,2,NaF,SrF2,MSTDB-TC V3.1
0.439206906,1348.8919,2,NaF,SrF2,MSTDB-TC V3.1
0.46033937,1368.92693,2,NaF,SrF2,MSTDB-TC V3.1
0.481706845,1388.39302,2,NaF,SrF2,MSTDB-TC V3.1
0.503280907,1407.33947,2,NaF,SrF2,MSTDB-TC V3.1
0.525028682,1425.83364,2,NaF,SrF2,MSTDB-TC V3.1
0.546922433,1443.93613,2,NaF,SrF2,MSTDB-TC V3.1
0.568956638,1461.65102,2,NaF,SrF2,MSTDB-TC V3.1
0.591127543,1478.97789,2,NaF,SrF2,MSTDB-TC V3.1
0.613430765,1495.91836,2,NaF,SrF2,MSTDB-TC V3.1
0.635872977,1512.44064,2,NaF,SrF2,MSTDB-TC V3.1
0.658461367,1528.50845,2,NaF,SrF2,MSTDB-TC V3.1
0.681194803,1544.10918,2,NaF,SrF2,MSTDB-TC V3.1
0.704065281,1559.25252,2,NaF,SrF2,MSTDB-TC V3.1
0.72705933,1573.96878,2,NaF,SrF2,MSTDB-TC V3.1
0.750159104,1588.30764,2,NaF,SrF2,MSTDB-TC V3.1
0.773343149,1602.33714,2,NaF,SrF2,MSTDB-TC V3.1
0.796586798,1616.14294,2,NaF,SrF2,MSTDB-TC V3.1
0.819862226,1629.82774,2,NaF,SrF2,MSTDB-TC V3.1
0.843138129,1643.51072,2,NaF,SrF2,MSTDB-TC V3.1
0.866379016,1657.32698,2,NaF,SrF2,MSTDB-TC V3.1
0.889544169,1671.42652,2,NaF,SrF2,MSTDB-TC V3.1
0.912586171,1685.97303,2,NaF,SrF2,MSTDB-TC V3.1
0.935449235,1701.14154,2,NaF,SrF2,MSTDB-TC V3.1
0.958067312,1717.11511,2,NaF,SrF2,MSTDB-TC V3.1
0.980362315,1734.0799,2,NaF,SrF2,MSTDB-TC V3.1
0.99999,1750.27335,2,NaF,SrF2,MSTDB-TC V3.1
1.00E-05,1268.99598,3,NaF,SrF2,MSTDB-TC V3.1
0.000975939,1268.60794,3,NaF,SrF2,MSTDB-TC V3.1
0.025102617,1258.7855,3,NaF,SrF2,MSTDB-TC V3.1
0.049179539,1248.69209,3,NaF,SrF2,MSTDB-TC V3.1
0.073195803,1238.27859,3,NaF,SrF2,MSTDB-TC V3.1
0.097140992,1227.5031,3,NaF,SrF2,MSTDB-TC V3.1
0.121005148,1216.33043,3,NaF,SrF2,MSTDB-TC V3.1
0.144778812,1204.73181,3,NaF,SrF2,MSTDB-TC V3.1
0.168453109,1192.68453,3,NaF,SrF2,MSTDB-TC V3.1
0.192019871,1180.17184,3,NaF,SrF2,MSTDB-TC V3.1
0.215471783,1167.18269,3,NaF,SrF2,MSTDB-TC V3.1
0.238802551,1153.7116,3,NaF,SrF2,MSTDB-TC V3.1
0.261620917,1139.99524,3,NaF,SrF2,MSTDB-TC V3.1
0.99999,1139.99524,3,NaF,SrF2,MSTDB-TC V3.1
1.00E-05,775.372741,1,NaF,ThF4,MSTDB-TC V3.1
0.333333333,775.372741,1,NaF,ThF4,MSTDB-TC V3.1
0.333333333,869.491668,1,NaF,ThF4,MSTDB-TC V3.1
0.308323833,869.491668,1,NaF,ThF4,MSTDB-TC V3.1
0.283324333,869.491668,1,NaF,ThF4,MSTDB-TC V3.1
0.258324833,869.491668,1,NaF,ThF4,MSTDB-TC V3.1
0.233325333,869.491668,1,NaF,ThF4,MSTDB-TC V3.1
0.232442769,869.491668,1,NaF,ThF4,MSTDB-TC V3.1
0.231461028,869.805363,1,NaF,ThF4,MSTDB-TC V3.1
0.224355997,871.15186,1,NaF,ThF4,MSTDB-TC V3.1
0.2,871.15186,1,NaF,ThF4,MSTDB-TC V3.1
0.2,868.658913,1,NaF,ThF4,MSTDB-TC V3.1
1.00E-05,868.658913,1,NaF,ThF4,MSTDB-TC V3.1
1.00E-05,775.372741,2,NaF,ThF4,MSTDB-TC V3.1
0.222222222,775.372741,2,NaF,ThF4,MSTDB-TC V3.1
0.222222222,869.491668,2,NaF,ThF4,MSTDB-TC V3.1
0.232442769,869.491668,2,NaF,ThF4,MSTDB-TC V3.1
0.232943314,870.920082,2,NaF,ThF4,MSTDB-TC V3.1
0.247171022,904.838087,2,NaF,ThF4,MSTDB-TC V3.1
0.265142168,933.513217,2,NaF,ThF4,MSTDB-TC V3.1
0.286785959,954.156528,2,NaF,ThF4,MSTDB-TC V3.1
0.310835244,965.42118,2,NaF,ThF4,MSTDB-TC V3.1
0.333333333,968.346509,2,NaF,ThF4,MSTDB-TC V3.1
0.355863053,965.916188,2,NaF,ThF4,MSTDB-TC V3.1
0.37076145,961.98468,2,NaF,ThF4,MSTDB-TC V3.1
0.4,961.98468,2,NaF,ThF4,MSTDB-TC V3.1
0.4,954.681286,2,NaF,ThF4,MSTDB-TC V3.1
0.461538462,954.681286,2,NaF,ThF4,MSTDB-TC V3.1
0.461538462,883.190925,2,NaF,ThF4,MSTDB-TC V3.1
0.5,883.190925,2,NaF,ThF4,MSTDB-TC V3.1
0.5,350,2,NaF,ThF4,MSTDB-TC V3.1
1.00E-05,868.658913,3,NaF,ThF4,MSTDB-TC V3.1
0.222222222,868.658913,3,NaF,ThF4,MSTDB-TC V3.1
0.222222222,871.15186,3,NaF,ThF4,MSTDB-TC V3.1
0.224355997,871.15186,3,NaF,ThF4,MSTDB-TC V3.1
0.224119961,872.755237,3,NaF,ThF4,MSTDB-TC V3.1
0.215233641,911.311262,3,NaF,ThF4,MSTDB-TC V3.1
0.208947102,924.505641,3,NaF,ThF4,MSTDB-TC V3.1
1.00E-05,924.505641,3,NaF,ThF4,MSTDB-TC V3.1
1.00E-05,924.505639,4,NaF,ThF4,MSTDB-TC V3.1
0.2,924.505639,4,NaF,ThF4,MSTDB-TC V3.1
0.2,871.15186,4,NaF,ThF4,MSTDB-TC V3.1
0.222222222,871.15186,4,NaF,ThF4,MSTDB-TC V3.1
0.222222222,869.491668,4,NaF,ThF4,MSTDB-TC V3.1
0.333333333,869.491668,4,NaF,ThF4,MSTDB-TC V3.1
0.333333333,968.346501,4,NaF,ThF4,MSTDB-TC V3.1
0.333333333,961.98468,4,NaF,ThF4,MSTDB-TC V3.1
0.4,961.98468,4,NaF,ThF4,MSTDB-TC V3.1
0.4,970.244922,4,NaF,ThF4,MSTDB-TC V3.1
0.461538462,970.244922,4,NaF,ThF4,MSTDB-TC V3.1
0.461538462,998.405355,4,NaF,ThF4,MSTDB-TC V3.1
0.666666667,998.405355,4,NaF,ThF4,MSTDB-TC V3.1
0.666666667,1092.14308,4,NaF,ThF4,MSTDB-TC V3.1
0.691676167,1092.14308,4,NaF,ThF4,MSTDB-TC V3.1
0.716675667,1092.14308,4,NaF,ThF4,MSTDB-TC V3.1
0.741675167,1092.14308,4,NaF,ThF4,MSTDB-TC V3.1
0.766674667,1092.14308,4,NaF,ThF4,MSTDB-TC V3.1
0.791674167,1092.14308,4,NaF,ThF4,MSTDB-TC V3.1
0.816673667,1092.14308,4,NaF,ThF4,MSTDB-TC V3.1
0.841673167,1092.14308,4,NaF,ThF4,MSTDB-TC V3.1
0.866672667,1092.14308,4,NaF,ThF4,MSTDB-TC V3.1
0.891672167,1092.14308,4,NaF,ThF4,MSTDB-TC V3.1
0.90414646,1092.14308,4,NaF,ThF4,MSTDB-TC V3.1
