X,Y,group,Species 1,Species 2
0.724004967,490.969836,2,CsI,LiI
0.749004467,490.969836,2,CsI,LiI
0.774003967,490.969836,2,CsI,LiI
0.799003467,490.969836,2,CsI,LiI
0.824002967,490.969836,2,CsI,LiI
0.849002467,490.969836,2,CsI,LiI
0.874001967,490.969836,2,CsI,LiI
0.899001467,490.969836,2,CsI,LiI
0.924000967,490.969836,2,CsI,LiI
0.949000467,490.969836,2,CsI,LiI
0.973999967,490.969836,2,CsI,LiI
0.998999467,490.969836,2,CsI,LiI
0.99999,490.969836,2,CsI,LiI
1.00E-05,904.997345,3,CsI,LiI
0.000997252,904.734922,3,CsI,LiI
0.025658557,897.9728,3,CsI,LiI
0.050278152,890.808813,3,CsI,LiI
0.074851065,883.221002,3,CsI,LiI
0.09937173,875.186174,3,CsI,LiI
0.123833913,866.679845,3,CsI,LiI
0.148230634,857.676195,3,CsI,LiI
0.172554075,848.148026,3,CsI,LiI
0.196795483,838.066723,3,CsI,LiI
0.220945061,827.402242,3,CsI,LiI
0.244991851,816.123101,3,CsI,LiI
0.268923605,804.196414,3,CsI,LiI
0.292726649,791.587947,3,CsI,LiI
0.316385741,778.262222,3,CsI,LiI
0.339883931,764.182685,3,CsI,LiI
0.363202416,749.311938,3,CsI,LiI
0.386320419,733.61207,3,CsI,LiI
0.409215078,717.045085,3,CsI,LiI
0.431861394,699.573474,3,CsI,LiI
0.45423222,681.160913,3,CsI,LiI
0.476298348,661.77313,3,CsI,LiI
0.498028709,641.378936,3,CsI,LiI
0.519390723,619.951406,3,CsI,LiI
0.540350838,597.469225,3,CsI,LiI
0.560875305,573.918147,3,CsI,LiI
0.580931247,549.292588,3,CsI,LiI
0.600488097,523.597351,3,CsI,LiI
0.619519561,496.84959,3,CsI,LiI
0.621403847,494.102126,3,CsI,LiI
0.6,494.102126,3,CsI,LiI
0.6,350,3,CsI,LiI
0.99999,352.766137,4,CsI,LiI
0.6,352.766137,4,CsI,LiI
0.99999,741.996874,5,CsI,LiI
0.999007566,741.689134,5,CsI,LiI
0.974494474,733.591641,5,CsI,LiI
0.950087505,724.663928,5,CsI,LiI
0.925809529,714.825126,5,CsI,LiI
0.901687377,703.992966,5,CsI,LiI
0.877752006,692.086059,5,CsI,LiI
0.854038421,679.02671,5,CsI,LiI
0.830585284,664.744114,5,CsI,LiI
0.807434166,649.177671,5,CsI,LiI
0.784628446,632.28,5,CsI,LiI
0.762211988,614.019165,5,CsI,LiI
0.740227785,594.379627,5,CsI,LiI
0.71871689,573.361521,5,CsI,LiI
0.697718006,550.978055,5,CsI,LiI
0.677268107,527.251026,5,CsI,LiI
0.65740453,502.204562,5,CsI,LiI
0.649006467,490.969836,5,CsI,LiI
0.6,490.969836,5,CsI,LiI
0.6,350,5,CsI,LiI
1.00E-05,880.481508,1,CsI,NaF
0.00100998,880.481508,1,CsI,NaF
0.02600948,880.481508,1,CsI,NaF
0.05100898,880.481508,1,CsI,NaF
0.07600848,880.481508,1,CsI,NaF
0.10100798,880.481508,1,CsI,NaF
0.12600748,880.481508,1,CsI,NaF
0.15100698,880.481508,1,CsI,NaF
0.17600648,880.481508,1,CsI,NaF
0.20100598,880.481508,1,CsI,NaF
0.22600548,880.481508,1,CsI,NaF
0.25100498,880.481508,1,CsI,NaF
0.27600448,880.481508,1,CsI,NaF
0.30100398,880.481508,1,CsI,NaF
0.32600348,880.481508,1,CsI,NaF
0.35100298,880.481508,1,CsI,NaF
0.37600248,880.481508,1,CsI,NaF
0.40100198,880.481508,1,CsI,NaF
0.42600148,880.481508,1,CsI,NaF
0.45100098,880.481508,1,CsI,NaF
0.47600048,880.481508,1,CsI,NaF
0.50099998,880.481508,1,CsI,NaF
0.52599948,880.481508,1,CsI,NaF
0.55099898,880.481508,1,CsI,NaF
0.57599848,880.481508,1,CsI,NaF
0.60099798,880.481508,1,CsI,NaF
0.62599748,880.481508,1,CsI,NaF
0.65099698,880.481508,1,CsI,NaF
0.67599648,880.481508,1,CsI,NaF
0.70099598,880.481508,1,CsI,NaF
0.72599548,880.481508,1,CsI,NaF
0.75099498,880.481508,1,CsI,NaF
0.77599448,880.481508,1,CsI,NaF
0.80099398,880.481508,1,CsI,NaF
0.82599348,880.481508,1,CsI,NaF
0.85099298,880.481508,1,CsI,NaF
0.87599248,880.481508,1,CsI,NaF
0.90099198,880.481508,1,CsI,NaF
0.92599148,880.481508,1,CsI,NaF
0.95099098,880.481508,1,CsI,NaF
0.97599048,880.481508,1,CsI,NaF
0.988175221,880.481508,1,CsI,NaF
0.994173675,880.481508,1,CsI,NaF
0.997126668,880.481508,1,CsI,NaF
0.998580404,880.481508,1,CsI,NaF
0.999296067,880.481508,1,CsI,NaF
0.999648382,880.481508,1,CsI,NaF
0.999821824,880.481508,1,CsI,NaF
0.999907208,880.481508,1,CsI,NaF
0.999981762,880.481508,1,CsI,NaF
0.999981334,882.281508,1,CsI,NaF
0.999974039,927.281506,1,CsI,NaF
0.999965391,972.281504,1,CsI,NaF
0.999955628,1017.2815,1,CsI,NaF
0.999945124,1062.2815,1,CsI,NaF
0.999934379,1107.28149,1,CsI,NaF
0.999924059,1152.28149,1,CsI,NaF
0.999915218,1197.28149,1,CsI,NaF
0.999940647,1242.28146,1,CsI,NaF
0.99999,1262.2761,1,CsI,NaF
1.00E-05,880.501526,2,CsI,NaF
0.00100998,880.501526,2,CsI,NaF
0.02600948,880.501526,2,CsI,NaF
0.05100898,880.501526,2,CsI,NaF
0.051988202,880.501648,2,CsI,NaF
0.052610908,881.910051,2,CsI,NaF
0.069215184,915.550649,2,CsI,NaF
0.087473855,946.28839,2,CsI,NaF
0.106975999,974.44278,2,CsI,NaF
0.127409833,1000.36789,2,CsI,NaF
0.14855316,1024.37896,2,CsI,NaF
0.170251818,1046.7272,2,CsI,NaF
0.192399457,1067.59964,2,CsI,NaF
0.214922367,1087.12762,2,CsI,NaF
0.237768811,1105.39732,2,CsI,NaF
0.260901695,1122.45922,2,CsI,NaF
0.284293406,1138.33661,2,CsI,NaF
0.307922111,1153.03303,2,CsI,NaF
0.331769062,1166.53905,2,CsI,NaF
0.355816661,1178.83844,2,CsI,NaF
0.380047149,1189.91392,2,CsI,NaF
0.404441851,1199.75232,2,CsI,NaF
0.428980916,1208.34912,2,CsI,NaF
0.453643505,1215.71206,2,CsI,NaF
0.478408306,1221.86378,2,CsI,NaF
0.503254286,1226.84317,2,CsI,NaF
0.519593181,1229.49972,2,CsI,NaF
0.52059316,1229.50125,2,CsI,NaF
0.545592651,1229.54052,2,CsI,NaF
0.57059214,1229.58139,2,CsI,NaF
0.595591629,1229.62395,2,CsI,NaF
0.620591117,1229.66823,2,CsI,NaF
0.645590604,1229.71431,2,CsI,NaF
0.67059009,1229.7622,2,CsI,NaF
0.695589575,1229.81193,2,CsI,NaF
0.720589058,1229.86348,2,CsI,NaF
0.745588541,1229.91677,2,CsI,NaF
0.770588022,1229.97168,2,CsI,NaF
0.795587502,1230.02796,2,CsI,NaF
0.820586982,1230.08526,2,CsI,NaF
0.845586462,1230.14299,2,CsI,NaF
0.870585941,1230.20029,2,CsI,NaF
0.895585422,1230.25584,2,CsI,NaF
0.898341974,1230.26178,2,CsI,NaF
0.899339623,1230.38459,2,CsI,NaF
0.924231593,1234.55386,2,CsI,NaF
0.948945211,1241.3398,2,CsI,NaF
0.973280017,1251.64762,2,CsI,NaF
0.996868673,1266.55103,2,CsI,NaF
0.99999,1268.99198,2,CsI,NaF
1.00E-05,904.99469,3,CsI,NaF
0.000969299,904.4865,3,CsI,NaF
0.025058234,892.452051,3,CsI,NaF
0.049322461,881.618543,3,CsI,NaF
0.051988245,880.501526,3,CsI,NaF
0.052988225,880.501523,3,CsI,NaF
0.077987725,880.501526,3,CsI,NaF
0.102987225,880.501526,3,CsI,NaF
0.127986725,880.501526,3,CsI,NaF
0.152986225,880.501526,3,CsI,NaF
0.177985725,880.501526,3,CsI,NaF
0.202985225,880.501526,3,CsI,NaF
0.227984725,880.501526,3,CsI,NaF
0.252984225,880.501526,3,CsI,NaF
0.277983725,880.501526,3,CsI,NaF
0.302983225,880.501526,3,CsI,NaF
0.327982725,880.501526,3,CsI,NaF
0.352982225,880.501526,3,CsI,NaF
0.377981725,880.501526,3,CsI,NaF
0.402981225,880.501526,3,CsI,NaF
0.427980725,880.501526,3,CsI,NaF
0.452980225,880.501526,3,CsI,NaF
0.477979725,880.501526,3,CsI,NaF
0.502979225,880.501526,3,CsI,NaF
0.527978725,880.501526,3,CsI,NaF
0.552978225,880.501526,3,CsI,NaF
0.577977725,880.501526,3,CsI,NaF
0.602977225,880.501526,3,CsI,NaF
0.627976725,880.501526,3,CsI,NaF
0.652976225,880.501526,3,CsI,NaF
0.677975725,880.501526,3,CsI,NaF
0.702975225,880.501526,3,CsI,NaF
0.727974725,880.501526,3,CsI,NaF
0.752974225,880.501526,3,CsI,NaF
0.777973725,880.501526,3,CsI,NaF
0.802973225,880.501526,3,CsI,NaF
0.827972725,880.501526,3,CsI,NaF
0.852972225,880.501526,3,CsI,NaF
0.877971725,880.501526,3,CsI,NaF
0.902971225,880.501526,3,CsI,NaF
0.927970725,880.501526,3,CsI,NaF
0.952970225,880.501526,3,CsI,NaF
0.977969725,880.501526,3,CsI,NaF
0.995091812,880.501525,3,CsI,NaF
0.998897252,880.501523,3,CsI,NaF
0.9999816,880.45753,3,CsI,NaF
0.999981756,879.786468,3,CsI,NaF
0.99998191,879.115406,3,CsI,NaF
0.999982214,877.773282,3,CsI,NaF
0.999982809,875.089034,3,CsI,NaF
0.99998395,869.720539,3,CsI,NaF
0.999986045,858.983547,3,CsI,NaF
0.99998956,837.509564,3,CsI,NaF
0.99999,834.409452,3,CsI,NaF
0.519593181,1229.49972,4,CsI,NaF
0.520531247,1230.12324,4,CsI,NaF
0.522408181,1231.36639,4,CsI,NaF
0.526165274,1233.83685,4,CsI,NaF
0.533692543,1238.71281,4,CsI,NaF
0.548800889,1248.19128,4,CsI,NaF
0.572557755,1262.20226,4,CsI,NaF
0.59650658,1275.11101,4,CsI,NaF
0.620655317,1286.75065,4,CsI,NaF
0.645007361,1296.9257,4,CsI,NaF
0.669558888,1305.40643,4,CsI,NaF
0.694294927,1311.92231,4,CsI,NaF
0.719183587,1316.15511,4,CsI,NaF
0.744159942,1318.09103,4,CsI,NaF
0.756654922,1317.4695,4,CsI,NaF
0.769135721,1316.23099,4,CsI,NaF
0.793976765,1311.17242,4,CsI,NaF
0.818458514,1302.06151,4,CsI,NaF
0.842284846,1288.43809,4,CsI,NaF
0.865081659,1269.96861,4,CsI,NaF
0.886430695,1246.55473,4,CsI,NaF
0.898341974,1230.26178,4,CsI,NaF
0.899247894,1229.49964,4,CsI,NaF
0.900247874,1229.49964,4,CsI,NaF
0.901247854,1229.49964,4,CsI,NaF
0.903247814,1229.49963,4,CsI,NaF
0.907247735,1229.49963,4,CsI,NaF
0.915247575,1229.49962,4,CsI,NaF
0.931247257,1229.49959,4,CsI,NaF
0.956246757,1229.49951,4,CsI,NaF
0.981246257,1229.49921,4,CsI,NaF
0.993738883,1230.25875,4,CsI,NaF
0.99686382,1230.25545,4,CsI,NaF
0.998426284,1230.24864,4,CsI,NaF
0.999207476,1230.23403,4,CsI,NaF
0.99959765,1230.20055,4,CsI,NaF
0.99978737,1230.11705,4,CsI,NaF
0.99985467,1229.98968,4,CsI,NaF
0.999885629,1229.81852,4,CsI,NaF
0.999909242,1229.46104,4,CsI,NaF
0.999809378,1229.45173,4,CsI,NaF
0.998809641,1229.49147,4,CsI,NaF
0.996809683,1229.49663,4,CsI,NaF
0.992809763,1229.49835,4,CsI,NaF
0.984809922,1229.49908,4,CsI,NaF
0.968810241,1229.49942,4,CsI,NaF
0.943810741,1229.49956,4,CsI,NaF
0.918811241,1229.49962,4,CsI,NaF
0.898341974,1230.26178,4,CsI,NaF
0.897568073,1231.40169,4,CsI,NaF
0.896010549,1233.65998,4,CsI,NaF
0.892857081,1238.08931,4,CsI,NaF
0.886400851,1246.59237,4,CsI,NaF
0.872930179,1262.1323,4,CsI,NaF
0.850604226,1282.37985,4,CsI,NaF
0.827100857,1297.71365,4,CsI,NaF
0.802815827,1308.39506,4,CsI,NaF
0.77807493,1314.85089,4,CsI,NaF
0.753120759,1317.55954,4,CsI,NaF
0.728122885,1317.04631,4,CsI,NaF
0.703191835,1313.71853,4,CsI,NaF
0.678396375,1307.98092,4,CsI,NaF
0.653776323,1300.17034,4,CsI,NaF
0.629351928,1290.57361,4,CsI,NaF
0.605130473,1279.43429,4,CsI,NaF
0.581110786,1266.95942,4,CsI,NaF
0.557286301,1253.32554,4,CsI,NaF
0.533647141,1238.6837,4,CsI,NaF
0.51959318,1229.49972,4,CsI,NaF
0.519693178,1229.49972,4,CsI,NaF
0.520693158,1229.49972,4,CsI,NaF
0.522693118,1229.49972,4,CsI,NaF
0.526693038,1229.49972,4,CsI,NaF
0.534692879,1229.49972,4,CsI,NaF
0.550692561,1229.49972,4,CsI,NaF
0.575692061,1229.49971,4,CsI,NaF
0.600691561,1229.49971,4,CsI,NaF
0.625691061,1229.49971,4,CsI,NaF
0.650690561,1229.49971,4,CsI,NaF
0.675690061,1229.49971,4,CsI,NaF
0.700689561,1229.4997,4,CsI,NaF
0.725689061,1229.4997,4,CsI,NaF
0.750688561,1229.4997,4,CsI,NaF
0.775688061,1229.49969,4,CsI,NaF
0.800687561,1229.49969,4,CsI,NaF
0.825687061,1229.49968,4,CsI,NaF
0.850686561,1229.49967,4,CsI,NaF
0.875686061,1229.49966,4,CsI,NaF
0.898341974,1230.26178,4,CsI,NaF
0.897568076,1231.4017,4,CsI,NaF
0.896010549,1233.65998,4,CsI,NaF
0.892857081,1238.08931,4,CsI,NaF
0.886400851,1246.59237,4,CsI,NaF
0.872930179,1262.1323,4,CsI,NaF
0.850604226,1282.37985,4,CsI,NaF
0.827100857,1297.71365,4,CsI,NaF
0.802815827,1308.39506,4,CsI,NaF
0.77807493,1314.85089,4,CsI,NaF
0.753120759,1317.55954,4,CsI,NaF
0.728122885,1317.04631,4,CsI,NaF
0.703191836,1313.71853,4,CsI,NaF
0.678396375,1307.98092,4,CsI,NaF
0.653776323,1300.17034,4,CsI,NaF
0.629351928,1290.57361,4,CsI,NaF
0.605130473,1279.43429,4,CsI,NaF
0.581110786,1266.95942,4,CsI,NaF
0.557286301,1253.32554,4,CsI,NaF
0.533647141,1238.6837,4,CsI,NaF
0.51959318,1229.49972,4,CsI,NaF
0.519693178,1229.49972,4,CsI,NaF
0.520693158,1229.49972,4,CsI,NaF
0.522693118,1229.49972,4,CsI,NaF
0.526693038,1229.49972,4,CsI,NaF
0.534692879,1229.49972,4,CsI,NaF
0.550692561,1229.49972,4,CsI,NaF
0.575692061,1229.49971,4,CsI,NaF
0.600691561,1229.49971,4,CsI,NaF
0.625691061,1229.49971,4,CsI,NaF
0.650690561,1229.49971,4,CsI,NaF
0.675690061,1229.49971,4,CsI,NaF
0.700689561,1229.4997,4,CsI,NaF
0.725689061,1229.4997,4,CsI,NaF
0.750688561,1229.4997,4,CsI,NaF
0.775688061,1229.49969,4,CsI,NaF
0.800687561,1229.49969,4,CsI,NaF
0.825687061,1229.49968,4,CsI,NaF
0.850686561,1229.49967,4,CsI,NaF
0.875686061,1229.49966,4,CsI,NaF
0.898341974,1230.26178,4,CsI,NaF
0.897568076,1231.4017,4,CsI,NaF
0.896010549,1233.65998,4,CsI,NaF
0.892857081,1238.08931,4,CsI,NaF
0.886400851,1246.59237,4,CsI,NaF
0.872930179,1262.1323,4,CsI,NaF
0.850604226,1282.37985,4,CsI,NaF
0.827100857,1297.71365,4,CsI,NaF
0.802815827,1308.39506,4,CsI,NaF
0.77807493,1314.85089,4,CsI,NaF
0.753120759,1317.55954,4,CsI,NaF
0.728122885,1317.04631,4,CsI,NaF
0.703191836,1313.71853,4,CsI,NaF
0.678396375,1307.98092,4,CsI,NaF
0.653776323,1300.17034,4,CsI,NaF
0.629351928,1290.57361,4,CsI,NaF
0.605130473,1279.43429,4,CsI,NaF
0.581110786,1266.95942,4,CsI,NaF
0.557286301,1253.32554,4,CsI,NaF
0.533647141,1238.6837,4,CsI,NaF
0.51959318,1229.49972,4,CsI,NaF
0.519693178,1229.49972,4,CsI,NaF
0.520693158,1229.49972,4,CsI,NaF
0.522693118,1229.49972,4,CsI,NaF
0.526693038,1229.49972,4,CsI,NaF
0.534692879,1229.49972,4,CsI,NaF
0.550692561,1229.49972,4,CsI,NaF
0.575692061,1229.49971,4,CsI,NaF
0.600691561,1229.49971,4,CsI,NaF
0.625691061,1229.49971,4,CsI,NaF
0.650690561,1229.49971,4,CsI,NaF
0.675690061,1229.49971,4,CsI,NaF
0.700689561,1229.4997,4,CsI,NaF
0.725689061,1229.4997,4,CsI,NaF
0.750688561,1229.4997,4,CsI,NaF
0.775688061,1229.49969,4,CsI,NaF
0.800687561,1229.49969,4,CsI,NaF
0.825687061,1229.49968,4,CsI,NaF
0.850686561,1229.49967,4,CsI,NaF
0.875686061,1229.49966,4,CsI,NaF
0.898341974,1230.26178,4,CsI,NaF
0.897568076,1231.4017,4,CsI,NaF
0.896010549,1233.65998,4,CsI,NaF
0.892857081,1238.08931,4,CsI,NaF
0.886400851,1246.59237,4,CsI,NaF
0.872930179,1262.1323,4,CsI,NaF
0.850604226,1282.37985,4,CsI,NaF
0.827100857,1297.71365,4,CsI,NaF
0.802815827,1308.39506,4,CsI,NaF
0.77807493,1314.85089,4,CsI,NaF
0.753120759,1317.55954,4,CsI,NaF
0.728122885,1317.04631,4,CsI,NaF
0.703191836,1313.71853,4,CsI,NaF
0.678396375,1307.98092,4,CsI,NaF
0.653776323,1300.17034,4,CsI,NaF
0.629351928,1290.57361,4,CsI,NaF
0.605130473,1279.43429,4,CsI,NaF
0.581110786,1266.95942,4,CsI,NaF
0.557286301,1253.32554,4,CsI,NaF
0.533647141,1238.6837,4,CsI,NaF
0.51959318,1229.49972,4,CsI,NaF
0.519693178,1229.49972,4,CsI,NaF
0.520693158,1229.49972,4,CsI,NaF
0.522693118,1229.49972,4,CsI,NaF
0.526693038,1229.49972,4,CsI,NaF
0.534692879,1229.49972,4,CsI,NaF
0.550692561,1229.49972,4,CsI,NaF
0.575692061,1229.49971,4,CsI,NaF
0.600691561,1229.49971,4,CsI,NaF
0.625691061,1229.49971,4,CsI,NaF
0.650690561,1229.49971,4,CsI,NaF
0.675690061,1229.49971,4,CsI,NaF
0.700689561,1229.4997,4,CsI,NaF
0.725689061,1229.4997,4,CsI,NaF
0.750688561,1229.4997,4,CsI,NaF
0.775688061,1229.49969,4,CsI,NaF
0.800687561,1229.49969,4,CsI,NaF
0.825687061,1229.49968,4,CsI,NaF
0.850686561,1229.49967,4,CsI,NaF
0.875686061,1229.49966,4,CsI,NaF
0.898341974,1230.26178,4,CsI,NaF
0.897568076,1231.4017,4,CsI,NaF
0.896010549,1233.65998,4,CsI,NaF
0.892857081,1238.08931,4,CsI,NaF
0.886400851,1246.59237,4,CsI,NaF
0.872930179,1262.1323,4,CsI,NaF
0.850604226,1282.37985,4,CsI,NaF
0.827100857,1297.71365,4,CsI,NaF
0.802815827,1308.39506,4,CsI,NaF
0.77807493,1314.85089,4,CsI,NaF
0.753120759,1317.55954,4,CsI,NaF
0.728122885,1317.04631,4,CsI,NaF
0.703191836,1313.71853,4,CsI,NaF
0.678396375,1307.98092,4,CsI,NaF
0.653776323,1300.17034,4,CsI,NaF
0.629351928,1290.57361,4,CsI,NaF
0.605130473,1279.43429,4,CsI,NaF
0.581110786,1266.95942,4,CsI,NaF
0.557286301,1253.32554,4,CsI,NaF
0.533647141,1238.6837,4,CsI,NaF
0.51959318,1229.49972,4,CsI,NaF
0.519693178,1229.49972,4,CsI,NaF
0.520693158,1229.49972,4,CsI,NaF
0.522693118,1229.49972,4,CsI,NaF
0.526693038,1229.49972,4,CsI,NaF
0.534692879,1229.49972,4,CsI,NaF
0.550692561,1229.49972,4,CsI,NaF
0.575692061,1229.49971,4,CsI,NaF
0.600691561,1229.49971,4,CsI,NaF
0.625691061,1229.49971,4,CsI,NaF
0.650690561,1229.49971,4,CsI,NaF
0.675690061,1229.49971,4,CsI,NaF
0.700689561,1229.4997,4,CsI,NaF
0.725689061,1229.4997,4,CsI,NaF
0.750688561,1229.4997,4,CsI,NaF
0.775688061,1229.49969,4,CsI,NaF
0.800687561,1229.49969,4,CsI,NaF
0.825687061,1229.49968,4,CsI,NaF
0.850686561,1229.49967,4,CsI,NaF
0.875686061,1229.49966,4,CsI,NaF
0.898341974,1230.26178,4,CsI,NaF
0.897568076,1231.4017,4,CsI,NaF
0.896010549,1233.65998,4,CsI,NaF
0.892857081,1238.08931,4,CsI,NaF
0.886400851,1246.59237,4,CsI,NaF
0.872930179,1262.1323,4,CsI,NaF
0.850604226,1282.37985,4,CsI,NaF
0.827100857,1297.71365,4,CsI,NaF
0.802815827,1308.39506,4,CsI,NaF
0.77807493,1314.85089,4,CsI,NaF
0.753120759,1317.55954,4,CsI,NaF
0.728122885,1317.04631,4,CsI,NaF
0.703191836,1313.71853,4,CsI,NaF
0.678396375,1307.98092,4,CsI,NaF
0.653776323,1300.17034,4,CsI,NaF
0.629351928,1290.57361,4,CsI,NaF
0.605130473,1279.43429,4,CsI,NaF
0.581110786,1266.95942,4,CsI,NaF
0.557286301,1253.32554,4,CsI,NaF
0.533647141,1238.6837,4,CsI,NaF
0.51959318,1229.49972,4,CsI,NaF
0.519693178,1229.49972,4,CsI,NaF
0.520693158,1229.49972,4,CsI,NaF
0.522693118,1229.49972,4,CsI,NaF
0.526693038,1229.49972,4,CsI,NaF
0.534692879,1229.49972,4,CsI,NaF
0.550692561,1229.49972,4,CsI,NaF
0.575692061,1229.49971,4,CsI,NaF
0.600691561,1229.49971,4,CsI,NaF
0.625691061,1229.49971,4,CsI,NaF
0.650690561,1229.49971,4,CsI,NaF
0.675690061,1229.49971,4,CsI,NaF
0.700689561,1229.4997,4,CsI,NaF
0.725689061,1229.4997,4,CsI,NaF
0.750688561,1229.4997,4,CsI,NaF
0.775688061,1229.49969,4,CsI,NaF
0.800687561,1229.49969,4,CsI,NaF
0.825687061,1229.49968,4,CsI,NaF
0.850686561,1229.49967,4,CsI,NaF
0.875686061,1229.49966,4,CsI,NaF
0.898341974,1230.26178,4,CsI,NaF
0.897568076,1231.4017,4,CsI,NaF
0.896010549,1233.65998,4,CsI,NaF
0.892857081,1238.08931,4,CsI,NaF
0.886400851,1246.59237,4,CsI,NaF
0.872930179,1262.1323,4,CsI,NaF
0.850604226,1282.37985,4,CsI,NaF
0.827100857,1297.71365,4,CsI,NaF
0.802815827,1308.39506,4,CsI,NaF
0.77807493,1314.85089,4,CsI,NaF
0.753120759,1317.55954,4,CsI,NaF
0.728122885,1317.04631,4,CsI,NaF
0.703191836,1313.71853,4,CsI,NaF
0.678396375,1307.98092,4,CsI,NaF
0.653776323,1300.17034,4,CsI,NaF
0.629351928,1290.57361,4,CsI,NaF
0.605130473,1279.43429,4,CsI,NaF
0.581110786,1266.95942,4,CsI,NaF
0.557286301,1253.32554,4,CsI,NaF
0.533647141,1238.6837,4,CsI,NaF
0.51959318,1229.49972,4,CsI,NaF
0.519693178,1229.49972,4,CsI,NaF
0.520693158,1229.49972,4,CsI,NaF
0.522693118,1229.49972,4,CsI,NaF
0.526693038,1229.49972,4,CsI,NaF
0.534692879,1229.49972,4,CsI,NaF
0.550692561,1229.49972,4,CsI,NaF
0.575692061,1229.49971,4,CsI,NaF
0.600691561,1229.49971,4,CsI,NaF
0.625691061,1229.49971,4,CsI,NaF
0.650690561,1229.49971,4,CsI,NaF
0.675690061,1229.49971,4,CsI,NaF
0.700689561,1229.4997,4,CsI,NaF
0.725689061,1229.4997,4,CsI,NaF
0.750688561,1229.4997,4,CsI,NaF
0.775688061,1229.49969,4,CsI,NaF
0.800687561,1229.49969,4,CsI,NaF
0.825687061,1229.49968,4,CsI,NaF
0.850686561,1229.49967,4,CsI,NaF
0.875686061,1229.49966,4,CsI,NaF
0.898341974,1230.26178,4,CsI,NaF
0.897568076,1231.4017,4,CsI,NaF
0.896010549,1233.65998,4,CsI,NaF
0.892857081,1238.08931,4,CsI,NaF
0.886400851,1246.59237,4,CsI,NaF
0.872930179,1262.1323,4,CsI,NaF
0.850604226,1282.37985,4,CsI,NaF
0.827100857,1297.71365,4,CsI,NaF
0.802815827,1308.39506,4,CsI,NaF
0.77807493,1314.85089,4,CsI,NaF
0.753120759,1317.55954,4,CsI,NaF
0.728122885,1317.04631,4,CsI,NaF
0.703191836,1313.71853,4,CsI,NaF
0.678396375,1307.98092,4,CsI,NaF
0.653776323,1300.17034,4,CsI,NaF
0.629351928,1290.57361,4,CsI,NaF
0.605130473,1279.43429,4,CsI,NaF
0.581110786,1266.95942,4,CsI,NaF
0.557286301,1253.32554,4,CsI,NaF
0.533647141,1238.6837,4,CsI,NaF
0.51959318,1229.49972,4,CsI,NaF
0.519693178,1229.49972,4,CsI,NaF
0.520693158,1229.49972,4,CsI,NaF
0.522693118,1229.49972,4,CsI,NaF
0.526693038,1229.49972,4,CsI,NaF
0.534692879,1229.49972,4,CsI,NaF
0.550692561,1229.49972,4,CsI,NaF
0.575692061,1229.49971,4,CsI,NaF
0.600691561,1229.49971,4,CsI,NaF
0.625691061,1229.49971,4,CsI,NaF
0.650690561,1229.49971,4,CsI,NaF
1.00E-05,699.697177,1,CsI,NaI
0.0250095,699.697177,1,CsI,NaI
0.050009,699.697177,1,CsI,NaI
0.0750085,699.697177,1,CsI,NaI
0.100008,699.697177,1,CsI,NaI
0.1250075,699.697177,1,CsI,NaI
0.150007,699.697177,1,CsI,NaI
0.1750065,699.697177,1,CsI,NaI
0.200006,699.697177,1,CsI,NaI
0.2250055,699.697177,1,CsI,NaI
0.250005,699.697177,1,CsI,NaI
0.2750045,699.697177,1,CsI,NaI
0.300004,699.697177,1,CsI,NaI
0.3250035,699.697177,1,CsI,NaI
0.350003,699.697177,1,CsI,NaI
0.3750025,699.697177,1,CsI,NaI
0.400002,699.697177,1,CsI,NaI
0.4250015,699.697177,1,CsI,NaI
0.450001,699.697177,1,CsI,NaI
0.4750005,699.697177,1,CsI,NaI
0.5,699.697177,1,CsI,NaI
0.5249995,699.697177,1,CsI,NaI
0.549999,699.697177,1,CsI,NaI
0.5749985,699.697177,1,CsI,NaI
0.599998,699.697177,1,CsI,NaI
0.6249975,699.697177,1,CsI,NaI
0.649997,699.697177,1,CsI,NaI
0.6749965,699.697177,1,CsI,NaI
0.699996,699.697177,1,CsI,NaI
0.7249955,699.697177,1,CsI,NaI
0.749995,699.697177,1,CsI,NaI
0.7749945,699.697177,1,CsI,NaI
0.799994,699.697177,1,CsI,NaI
0.8249935,699.697177,1,CsI,NaI
0.849993,699.697177,1,CsI,NaI
0.8749925,699.697177,1,CsI,NaI
0.899992,699.697177,1,CsI,NaI
0.9249915,699.697177,1,CsI,NaI
0.949991,699.697177,1,CsI,NaI
0.9749905,699.697177,1,CsI,NaI
0.99992152,699.697177,1,CsI,NaI
0.999921145,701.497177,1,CsI,NaI
0.999914512,746.497175,1,CsI,NaI
0.999914581,791.497175,1,CsI,NaI
0.999923752,836.497172,1,CsI,NaI
0.99994575,881.497155,1,CsI,NaI
0.999989338,926.497087,1,CsI,NaI
0.99999,926.989686,1,CsI,NaI
1.00E-05,699.697177,2,CsI,NaI
0.0250095,699.697177,2,CsI,NaI
0.050009,699.697177,2,CsI,NaI
0.0750085,699.697177,2,CsI,NaI
0.100008,699.697177,2,CsI,NaI
0.1250075,699.697177,2,CsI,NaI
0.150007,699.697177,2,CsI,NaI
0.1750065,699.697177,2,CsI,NaI
0.200006,699.697177,2,CsI,NaI
0.2250055,699.697177,2,CsI,NaI
